school_id,school_name,grade,state,head_branch,oper_state,jibun_addr,doro_addr,lat,lng,sido_name,gugun_name,dong
B000001990,서울금산초등학교,초등학교,공립,본교,운영,서울특별시 금천구 시흥동 653-27,서울특별시 금천구 시흥대로24길 57,37.4414443,126.9080892,서울특별시,금천구,시흥동
B000001992,서울시흥초등학교,초등학교,공립,본교,운영,서울특별시 금천구 시흥동 841-19,서울특별시 금천구 독산로23길 26,37.4553388,126.9046408,서울특별시,금천구,시흥동
B000001993,동광초등학교,초등학교,사립,본교,운영,서울특별시 금천구 시흥동 산100-6,서울특별시 금천구 탑골로10길 45,37.4516719,126.9168874,서울특별시,금천구,시흥동
B000001994,서울여의도초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 여의도동 40-3,서울특별시 영등포구 여의대방로 439,37.5232063,126.936795,서울특별시,영등포구,여의도동
B000001995,서울영원초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 영등포동 647-2,서울특별시 영등포구 도영로22길 31,37.51071999,126.9021816,서울특별시,영등포구,영등포동
B000001996,서울영중초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 영등포동7가 53,서울특별시 영등포구 양산로 185,37.5241426,126.9036935,서울특별시,영등포구,영등포동7가
B000001997,서울영동초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 당산동 121-22,서울특별시 영등포구 국회대로53길 20,37.5270074,126.9077037,서울특별시,영등포구,당산동
B000001998,서울당서초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 당산동5가 5-3,서울특별시 영등포구 당산로 187,37.5320285,126.8998141,서울특별시,영등포구,당산동5가
B000001999,서울도림초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 신길동 285-1,서울특별시 영등포구 가마산로65길 22,37.5086805,126.9071795,서울특별시,영등포구,신길동
B000002000,서울대동초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 대림동 702,서울특별시 영등포구 대림로21길 6,37.4937037,126.9001186,서울특별시,영등포구,대림동
B000002001,서울영등포초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 문래동1가 35-2,서울특별시 영등포구 경인로 756,37.5129476,126.898215,서울특별시,영등포구,문래동1가
B000002002,서울영문초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 문래동6가 13,서울특별시 영등포구 문래로 56,37.5198071,126.8875909,서울특별시,영등포구,문래동6가
B000002003,서울선유초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 양평동3가 91,서울특별시 영등포구 선유로43가길 14,37.5328801,126.8927757,서울특별시,영등포구,양평동3가
B000002004,서울당중초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 양평동3가 42,서울특별시 영등포구 선유로 131,37.5262889,126.8894139,서울특별시,영등포구,양평동3가
B000002005,서울도신초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 대림동 741-3,서울특별시 영등포구 도림로53길 32-9,37.4992688,126.9007128,서울특별시,영등포구,대림동
B000002006,서울신영초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 대림동 781,서울특별시 영등포구 도신로4길 32,37.5010056,126.8960964,서울특별시,영등포구,대림동
B000002007,서울신대림초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 대림동 970-1,서울특별시 영등포구 대림로8길 25,37.492155,126.9058543,서울특별시,영등포구,대림동
B000002008,서울영림초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 대림동 993-16,서울특별시 영등포구 시흥대로173길 14,37.4873446,126.9025393,서울특별시,영등포구,대림동
B000002009,서울문래초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 문래동3가 77-7,서울특별시 영등포구 문래로 104,37.5191388,126.8936053,서울특별시,영등포구,문래동3가
B000002010,서울영신초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 신길동 121,서울특별시 영등포구 도신로60길 23,37.5101735,126.9181917,서울특별시,영등포구,신길동
B000002011,서울대영초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 신길동 341-1,서울특별시 영등포구 신길로23길 43,37.5026792,126.9063358,서울특별시,영등포구,신길동
B000002012,서울우신초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 신길동 210,서울특별시 영등포구 신길로 190,37.5098663,126.9118645,서울특별시,영등포구,신길동
B000002013,서울대방초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 신길동 1444,서울특별시 영등포구 여의대방로35길 14,37.5030997,126.9194861,서울특별시,영등포구,신길동
B000002014,서울대길초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 신길동 4482,서울특별시 영등포구 대방천로 206,37.4981124,126.9131719,서울특별시,영등포구,신길동
B000002015,서울당산초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 양평동4가 323,서울특별시 영등포구 선유로55길 32,37.54012002,126.8962413,서울특별시,영등포구,양평동4가
B000002016,서울윤중초등학교,초등학교,공립,본교,운영,서울특별시 영등포구 여의도동 38,서울특별시 영등포구 여의나루로2길 14,37.5196406,126.9225902,서울특별시,영등포구,여의도동
B000002017,서울초당초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 방학동 514-2,서울특별시 도봉구 해등로32길 11,37.6586295,127.0219542,서울특별시,도봉구,방학동
B000002018,서울신학초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 방학동 460-5,서울특별시 도봉구 방학로 247-21,37.6612199,127.0257222,서울특별시,도봉구,방학동
B000002019,서울창경초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 쌍문동 72,서울특별시 도봉구 도봉로129길 54,37.656601,127.0346009,서울특별시,도봉구,쌍문동
B000002020,서울창림초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 창동 411-8,서울특별시 도봉구 덕릉로63길 46,37.6432354,127.0416061,서울특별시,도봉구,창동
B000002021,서울누원초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 도봉동 22-19,서울특별시 도봉구 마들로 859-44,37.6872327,127.0492675,서울특별시,도봉구,도봉동
B000002022,서울오봉초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 도봉동 608-22,서울특별시 도봉구 시루봉로 285,37.671758,127.0402573,서울특별시,도봉구,도봉동
B000002023,서울도봉초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 도봉동 429-1,서울특별시 도봉구 도봉로173길 96,37.6799605,127.0382892,서울특별시,도봉구,도봉동
B000002024,서울방학초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 방학동 302,서울특별시 도봉구 도당로9길 34,37.6639319,127.0327501,서울특별시,도봉구,방학동
B000002025,서울신방학초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 방학동 310,서울특별시 도봉구 시루봉로 173,37.6666827,127.0289204,서울특별시,도봉구,방학동
B000002026,서울창도초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 방학동 722-9,서울특별시 도봉구 방학로 32-28,37.6641354,127.0487853,서울특별시,도봉구,방학동
B000002027,서울숭미초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 쌍문동 309-3,서울특별시 도봉구 노해로 179,37.6510239,127.0279443,서울특별시,도봉구,쌍문동
B000002028,서울쌍문초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 쌍문동 360-4,서울특별시 도봉구 우이천로 360,37.648365,127.02429,서울특별시,도봉구,쌍문동
B000002029,서울백운초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 쌍문동 422-2,서울특별시 도봉구 삼양로146길 17,37.652641,127.013671,서울특별시,도봉구,쌍문동
B000002030,서울월천초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 창동 29,서울특별시 도봉구 노해로70길 96,37.6480462,127.0517526,서울특별시,도봉구,창동
B000002031,서울자운초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 창동 181-19,서울특별시 도봉구 마들로13길 166,37.6580096,127.0466824,서울특별시,도봉구,창동
B000002032,서울가인초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 창동 224-20,서울특별시 도봉구 도봉로136다길 4,37.659467,127.0429525,서울특별시,도봉구,창동
B000002033,서울창동초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 창동 266,서울특별시 도봉구 해등로16길 81,37.6553614,127.0448313,서울특별시,도봉구,창동
B000002034,서울창원초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 창동 308,서울특별시 도봉구 해등로 103,37.6526458,127.0399795,서울특별시,도봉구,창동
B000002035,서울창일초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 창동 371,서울특별시 도봉구 노해로66길 84,37.6476587,127.0476085,서울특별시,도봉구,창동
B000002036,서울신창초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 창동 468-1,서울특별시 도봉구 덕릉로60길 93,37.6365919,127.0420828,서울특별시,도봉구,창동
B000002037,서울신화초등학교,초등학교,공립,본교,운영,서울특별시 도봉구 창동 504-33,서울특별시 도봉구 우이천로 120,37.633195,127.0408845,서울특별시,도봉구,창동
B000002038,동북초등학교,초등학교,사립,본교,운영,서울특별시 도봉구 쌍문동 263,서울특별시 도봉구 시루봉로 53,37.6563471,127.0268765,서울특별시,도봉구,쌍문동
B000002039,한신초등학교,초등학교,사립,본교,운영,서울특별시 도봉구 쌍문동 150-1,서울특별시 도봉구 노해로49길 69,37.6533545,127.0324282,서울특별시,도봉구,쌍문동
B000002040,서울신계초등학교,초등학교,공립,본교,운영,서울특별시 노원구 월계동 602,서울특별시 노원구 초안산로 29,37.6297918,127.0527686,서울특별시,노원구,월계동
B000002041,서울녹천초등학교,초등학교,공립,본교,운영,서울특별시 노원구 월계동 322-2,서울특별시 노원구 마들로3길 34,37.6285073,127.0631173,서울특별시,노원구,월계동
B000002042,서울덕암초등학교,초등학교,공립,본교,운영,서울특별시 노원구 상계동 1274,서울특별시 노원구 덕릉로112길 68,37.6666221,127.0814611,서울특별시,노원구,상계동
B000002043,서울온곡초등학교,초등학교,공립,본교,운영,서울특별시 노원구 상계동 638,서울특별시 노원구 한글비석로52길 59,37.66754,127.0659829,서울특별시,노원구,상계동
B000002044,서울상원초등학교,초등학교,공립,본교,운영,서울특별시 노원구 상계동 645,서울특별시 노원구 한글비석로54길 119,37.6676303,127.0597184,서울특별시,노원구,상계동
B000002045,서울불암초등학교,초등학교,공립,본교,운영,서울특별시 노원구 중계동 366-2,서울특별시 노원구 중계로 178,37.6507834,127.0806007,서울특별시,노원구,중계동
B000002046,서울수암초등학교,초등학교,공립,본교,운영,서울특별시 노원구 중계동 67,서울특별시 노원구 중계로12길 9,37.6476943,127.0814631,서울특별시,노원구,중계동
